user_id,session_id,transaction_id,archetype,is_fraud,is_benign_anomaly
U103309,S219995,T219995,normal,False,none
U103309,S219996,T219996,normal,False,none
U103309,S219997,T219997,normal,False,none
U103309,S219998,T219998,normal,False,none
U103309,S219999,T219999,normal,False,none
U103309,S220000,T220000,normal,False,none
U103309,S220001,T220001,normal,False,none
U103309,S220002,T220002,normal,False,none
U103309,S220003,T220003,normal,False,none
U103309,S220004,T220004,normal,False,none
U103309,S220005,T220005,normal,False,none
U103309,S220006,T220006,normal,False,none
U103310,S220007,T220007,normal,False,none
U103310,S220008,T220008,normal,False,none
U103310,S220009,T220009,normal,False,none
U103310,S220010,T220010,normal,False,none
U103310,S220011,T220011,normal,False,none
U103310,S220012,T220012,normal,False,none
U103310,S220013,T220013,normal,False,none
U103310,S220014,T220014,normal,False,none
U103310,S220015,T220015,normal,False,none
U103310,S220016,T220016,normal,False,none
U103310,S220017,T220017,normal,False,none
U103310,S220018,T220018,normal,False,none
U103310,S220019,T220019,normal,False,none
U103310,S220020,T220020,normal,False,sim_change
U103310,S220021,T220021,normal,False,sim_change
U103310,S220022,T220022,normal,False,sim_change
U103310,S220023,T220023,normal,False,sim_change
U103310,S220024,T220024,normal,False,sim_change
U103310,S220025,T220025,normal,False,sim_change
U103310,S220026,T220026,normal,False,sim_change
U103310,S220027,T220027,normal,False,sim_change
U103310,S220028,T220028,normal,False,sim_change
U103310,S220029,T220029,normal,False,sim_change
U103310,S220030,T220030,normal,False,sim_change
U103310,S220031,T220031,normal,False,sim_change
U103310,S220032,T220032,normal,False,sim_change
U103310,S220033,T220033,normal,False,sim_change
U103310,S220034,T220034,normal,False,sim_change
U103310,S220035,T220035,normal,False,sim_change
U103310,S220036,T220036,normal,False,sim_change
U103310,S220037,T220037,normal,False,sim_change
U103310,S220038,T220038,normal,False,sim_change
U103310,S220039,T220039,normal,False,sim_change
U103310,S220040,T220040,normal,False,sim_change
U103310,S220041,T220041,normal,False,sim_change
U103311,S220042,T220042,normal,False,none
U103311,S220043,T220043,normal,False,none
U103311,S220044,T220044,normal,False,none
U103311,S220045,T220045,normal,False,none
U103311,S220046,T220046,normal,False,none
U103311,S220047,T220047,normal,False,none
U103311,S220048,T220048,normal,False,none
U103311,S220049,T220049,normal,False,none
U103311,S220050,T220050,normal,False,none
U103311,S220051,T220051,normal,False,none
U103311,S220052,T220052,normal,False,none
U103311,S220053,T220053,normal,False,none
U103311,S220054,T220054,normal,False,none
U103311,S220055,T220055,normal,False,none
U103311,S220056,T220056,normal,False,none
U103311,S220057,T220057,normal,False,none
U103311,S220058,T220058,normal,False,none
U103311,S220059,T220059,normal,False,none
U103311,S220060,T220060,normal,False,none
U103311,S220061,T220061,normal,False,none
U103311,S220062,T220062,normal,False,none
U103311,S220063,T220063,normal,False,none
U103311,S220064,T220064,normal,False,none
U103311,S220065,T220065,normal,False,none
U103311,S220066,T220066,normal,False,none
U103311,S220067,T220067,normal,False,none
U103312,S220068,T220068,normal,False,none
U103312,S220069,T220069,normal,False,none
U103312,S220070,T220070,normal,False,none
U103312,S220071,T220071,normal,False,none
U103312,S220072,T220072,normal,False,none
U103312,S220073,T220073,normal,False,none
U103312,S220074,T220074,normal,False,none
U103312,S220075,T220075,normal,False,none
U103312,S220076,T220076,normal,False,none
U103312,S220077,T220077,normal,False,none
U103312,S220078,T220078,normal,False,none
U103312,S220079,T220079,normal,False,none
U103312,S220080,T220080,normal,False,none
U103312,S220081,T220081,normal,False,none
U103312,S220082,T220082,normal,False,none
U103312,S220083,T220083,normal,False,none
U103312,S220084,T220084,normal,False,none
U103312,S220085,T220085,normal,False,none
U103312,S220086,T220086,normal,False,none
U103312,S220087,T220087,normal,False,none
U103312,S220088,T220088,normal,False,none
U103312,S220089,T220089,normal,False,none
U103312,S220090,T220090,normal,False,none
U103312,S220091,T220091,normal,False,none
U103312,S220092,T220092,normal,False,none
U103312,S220093,T220093,normal,False,none
U103312,S220094,T220094,normal,False,none
U103312,S220095,T220095,normal,False,none
U103312,S220096,T220096,normal,False,none
U103312,S220097,T220097,normal,False,none
U103312,S220098,T220098,normal,False,none
U103312,S220099,T220099,normal,False,none
U103312,S220100,T220100,normal,False,none
U103312,S220101,T220101,normal,False,none
U103312,S220102,T220102,normal,False,none
U103312,S220103,T220103,normal,False,none
U103312,S220104,T220104,normal,False,none
U103312,S220105,T220105,normal,False,none
U103313,S220106,T220106,normal,False,none
U103313,S220107,T220107,normal,False,none
U103313,S220108,T220108,normal,False,none
U103313,S220109,T220109,normal,False,none
U103313,S220110,T220110,normal,False,none
U103313,S220111,T220111,normal,False,none
U103313,S220112,T220112,normal,False,none
U103313,S220113,T220113,normal,False,none
U103313,S220114,T220114,normal,False,none
U103313,S220115,T220115,normal,False,none
U103313,S220116,T220116,normal,False,none
U103313,S220117,T220117,normal,False,none
U103313,S220118,T220118,normal,False,none
U103313,S220119,T220119,normal,False,none
U103313,S220120,T220120,normal,False,none
U103313,S220121,T220121,normal,False,none
U103313,S220122,T220122,normal,False,none
U103313,S220123,T220123,normal,False,none
U103313,S220124,T220124,normal,False,none
U103313,S220125,T220125,normal,False,none
U103313,S220126,T220126,normal,False,none
U103313,S220127,T220127,normal,False,none
U103313,S220128,T220128,normal,False,none
U103313,S220129,T220129,normal,False,none
U103313,S220130,T220130,normal,False,none
U103313,S220131,T220131,normal,False,none
U103313,S220132,T220132,normal,False,none
U103313,S220133,T220133,normal,False,none
U103313,S220134,T220134,normal,False,none
U103313,S220135,T220135,normal,False,none
U103313,S220136,T220136,normal,False,none
U103313,S220137,T220137,normal,False,none
U103313,S220138,T220138,normal,False,none
U103313,S220139,T220139,normal,False,none
U103313,S220140,T220140,normal,False,none
U103313,S220141,T220141,normal,False,none
U103314,S220142,T220142,normal,False,none
U103315,S220143,T220143,normal,False,none
U103315,S220144,T220144,normal,False,none
U103315,S220145,T220145,normal,False,none
U103315,S220146,T220146,normal,False,none
U103315,S220147,T220147,normal,False,none
U103315,S220148,T220148,normal,False,none
U103315,S220149,T220149,normal,False,none
U103315,S220150,T220150,normal,False,none
U103315,S220151,T220151,normal,False,none
U103315,S220152,T220152,normal,False,none
U103315,S220153,T220153,normal,False,none
U103315,S220154,T220154,normal,False,none
U103315,S220155,T220155,normal,False,none
U103315,S220156,T220156,normal,False,none
U103315,S220157,T220157,normal,False,none
U103315,S220158,T220158,normal,False,none
U103315,S220159,T220159,normal,False,none
U103315,S220160,T220160,normal,False,none
U103315,S220161,T220161,normal,False,none
U103315,S220162,T220162,normal,False,none
U103315,S220163,T220163,normal,False,none
U103315,S220164,T220164,normal,False,none
U103315,S220165,T220165,normal,False,none
U103315,S220166,T220166,normal,False,none
U103315,S220167,T220167,normal,False,none
U103315,S220168,T220168,normal,False,none
U103315,S220169,T220169,normal,False,none
U103315,S220170,T220170,normal,False,none
U103315,S220171,T220171,normal,False,none
U103315,S220172,T220172,normal,False,none
U103315,S220173,T220173,normal,False,none
U103315,S220174,T220174,normal,False,none
U103315,S220175,T220175,normal,False,none
U103315,S220176,T220176,normal,False,none
U103315,S220177,T220177,normal,False,none
U103315,S220178,T220178,normal,False,none
U103315,S220179,T220179,normal,False,none
U103315,S220180,T220180,normal,False,none
U103315,S220181,T220181,normal,False,none
U103315,S220182,T220182,normal,False,none
U103315,S220183,T220183,normal,False,none
U103315,S220184,T220184,normal,False,none
U103315,S220185,T220185,normal,False,none
U103315,S220186,T220186,normal,False,none
U103315,S220187,T220187,normal,False,none
U103315,S220188,T220188,normal,False,none
U103316,S220189,T220189,normal,False,none
U103316,S220190,T220190,normal,False,none
U103316,S220191,T220191,normal,False,none
U103316,S220192,T220192,normal,False,none
U103316,S220193,T220193,normal,False,none
U103316,S220194,T220194,normal,False,none
U103316,S220195,T220195,normal,False,none
U103316,S220196,T220196,normal,False,none
U103316,S220197,T220197,normal,False,none
U103316,S220198,T220198,normal,False,none
U103316,S220199,T220199,normal,False,none
U103316,S220200,T220200,normal,False,none
U103316,S220201,T220201,normal,False,none
U103316,S220202,T220202,normal,False,none
U103316,S220203,T220203,normal,False,none
U103316,S220204,T220204,normal,False,none
U103316,S220205,T220205,normal,False,none
U103316,S220206,T220206,normal,False,none
U103316,S220207,T220207,normal,False,none
U103316,S220208,T220208,normal,False,none
U103317,S220209,T220209,normal,False,none
U103317,S220210,T220210,normal,False,none
U103317,S220211,T220211,normal,False,none
U103317,S220212,T220212,normal,False,none
U103317,S220213,T220213,normal,False,none
U103317,S220214,T220214,normal,False,none
U103317,S220215,T220215,normal,False,none
U103317,S220216,T220216,normal,False,none
U103317,S220217,T220217,normal,False,none
U103317,S220218,T220218,normal,False,none
U103317,S220219,T220219,normal,False,none
U103317,S220220,T220220,normal,False,none
U103317,S220221,T220221,normal,False,none
U103317,S220222,T220222,normal,False,none
U103317,S220223,T220223,normal,False,none
U103317,S220224,T220224,normal,False,none
U103317,S220225,T220225,normal,False,none
U103317,S220226,T220226,normal,False,none
U103317,S220227,T220227,normal,False,none
U103317,S220228,T220228,normal,False,none
U103317,S220229,T220229,normal,False,none
U103317,S220230,T220230,normal,False,none
U103317,S220231,T220231,normal,False,none
U103317,S220232,T220232,normal,False,none
U103317,S220233,T220233,normal,False,none
U103317,S220234,T220234,normal,False,none
U103317,S220235,T220235,normal,False,none
U103317,S220236,T220236,normal,False,none
U103317,S220237,T220237,normal,False,none
U103317,S220238,T220238,normal,False,none
U103317,S220239,T220239,normal,False,none
U103317,S220240,T220240,normal,False,none
U103317,S220241,T220241,normal,False,none
U103317,S220242,T220242,normal,False,none
U103317,S220243,T220243,normal,False,none
U103317,S220244,T220244,normal,False,none
U103317,S220245,T220245,normal,False,none
U103317,S220246,T220246,normal,False,none
U103317,S220247,T220247,normal,False,none
U103317,S220248,T220248,normal,False,none
U103317,S220249,T220249,normal,False,none
U103317,S220250,T220250,normal,False,none
U103317,S220251,T220251,normal,False,none
U103317,S220252,T220252,normal,False,none
U103317,S220253,T220253,normal,False,none
U103318,S220254,T220254,normal,False,none
U103318,S220255,T220255,normal,False,none
U103318,S220256,T220256,normal,False,none
U103318,S220257,T220257,normal,False,none
U103319,S220258,T220258,normal,False,none
U103319,S220259,T220259,normal,False,none
U103319,S220260,T220260,normal,False,none
U103319,S220261,T220261,normal,False,none
U103319,S220262,T220262,normal,False,none
U103319,S220263,T220263,normal,False,none
U103319,S220264,T220264,normal,False,none
U103319,S220265,T220265,normal,False,none
U103319,S220266,T220266,normal,False,none
U103319,S220267,T220267,normal,False,none
U103319,S220268,T220268,normal,False,none
U103319,S220269,T220269,normal,False,none
U103319,S220270,T220270,normal,False,none
U103319,S220271,T220271,normal,False,none
U103319,S220272,T220272,normal,False,none
U103319,S220273,T220273,normal,False,none
U103319,S220274,T220274,normal,False,none
U103319,S220275,T220275,normal,False,none
U103319,S220276,T220276,normal,False,none
U103319,S220277,T220277,normal,False,none
U103319,S220278,T220278,normal,False,none
U103319,S220279,T220279,normal,False,none
U103319,S220280,T220280,normal,False,none
U103319,S220281,T220281,normal,False,none
U103319,S220282,T220282,normal,False,none
U103319,S220283,T220283,normal,False,none
U103319,S220284,T220284,normal,False,none
U103319,S220285,T220285,normal,False,none
U103319,S220286,T220286,normal,False,none
U103319,S220287,T220287,normal,False,none
U103319,S220288,T220288,normal,False,none
U103319,S220289,T220289,normal,False,none
U103319,S220290,T220290,normal,False,none
U103319,S220291,T220291,normal,False,none
U103319,S220292,T220292,normal,False,none
U103319,S220293,T220293,normal,False,none
U103319,S220294,T220294,normal,False,none
U103319,S220295,T220295,normal,False,none
U103319,S220296,T220296,normal,False,none
U103319,S220297,T220297,normal,False,none
U103319,S220298,T220298,normal,False,none
U103319,S220299,T220299,normal,False,none
U103319,S220300,T220300,normal,False,none
U103319,S220301,T220301,normal,False,none
U103320,S220302,T220302,normal,False,none
U103320,S220303,T220303,normal,False,none
U103320,S220304,T220304,normal,False,none
U103320,S220305,T220305,normal,False,none
U103320,S220306,T220306,normal,False,none
U103320,S220307,T220307,normal,False,none
U103320,S220308,T220308,normal,False,none
U103320,S220309,T220309,normal,False,none
U103320,S220310,T220310,normal,False,none
U103320,S220311,T220311,normal,False,none
U103320,S220312,T220312,normal,False,none
U103320,S220313,T220313,normal,False,none
U103320,S220314,T220314,normal,False,none
U103320,S220315,T220315,normal,False,none
U103320,S220316,T220316,normal,False,none
U103320,S220317,T220317,normal,False,none
U103320,S220318,T220318,normal,False,none
U103320,S220319,T220319,normal,False,none
U103320,S220320,T220320,normal,False,none
U103320,S220321,T220321,normal,False,none
U103320,S220322,T220322,normal,False,none
U103320,S220323,T220323,normal,False,none
U103320,S220324,T220324,normal,False,none
U103320,S220325,T220325,normal,False,none
U103320,S220326,T220326,normal,False,none
U103320,S220327,T220327,normal,False,none
U103320,S220328,T220328,normal,False,none
U103320,S220329,T220329,normal,False,none
U103320,S220330,T220330,normal,False,none
U103320,S220331,T220331,normal,False,none
U103320,S220332,T220332,normal,False,none
U103320,S220333,T220333,normal,False,none
U103320,S220334,T220334,normal,False,none
U103320,S220335,T220335,normal,False,none
U103320,S220336,T220336,normal,False,none
U103320,S220337,T220337,normal,False,none
U103320,S220338,T220338,normal,False,none
U103320,S220339,T220339,normal,False,none
U103320,S220340,T220340,normal,False,none
U103320,S220341,T220341,normal,False,none
U103321,S220342,T220342,normal,False,none
U103321,S220343,T220343,normal,False,none
U103321,S220344,T220344,normal,False,none
U103321,S220345,T220345,normal,False,none
U103321,S220346,T220346,normal,False,none
U103321,S220347,T220347,normal,False,none
U103321,S220348,T220348,normal,False,none
U103321,S220349,T220349,normal,False,none
U103321,S220350,T220350,normal,False,none
U103321,S220351,T220351,normal,False,none
U103321,S220352,T220352,normal,False,none
U103321,S220353,T220353,normal,False,none
U103321,S220354,T220354,normal,False,none
U103321,S220355,T220355,normal,False,none
U103321,S220356,T220356,normal,False,none
U103321,S220357,T220357,normal,False,none
U103321,S220358,T220358,normal,False,none
U103321,S220359,T220359,normal,False,none
U103321,S220360,T220360,normal,False,none
U103321,S220361,T220361,normal,False,none
U103321,S220362,T220362,normal,False,none
U103321,S220363,T220363,normal,False,none
U103321,S220364,T220364,normal,False,none
U103321,S220365,T220365,normal,False,none
U103321,S220366,T220366,normal,False,none
U103321,S220367,T220367,normal,False,none
U103321,S220368,T220368,normal,False,none
U103321,S220369,T220369,normal,False,none
U103321,S220370,T220370,normal,False,none
U103321,S220371,T220371,normal,False,none
U103321,S220372,T220372,normal,False,none
U103321,S220373,T220373,normal,False,none
U103321,S220374,T220374,normal,False,none
U103321,S220375,T220375,normal,False,none
U103321,S220376,T220376,normal,False,none
U103321,S220377,T220377,normal,False,none
U103321,S220378,T220378,normal,False,none
U103321,S220379,T220379,normal,False,none
U103321,S220380,T220380,normal,False,none
U103321,S220381,T220381,normal,False,none
U103321,S220382,T220382,normal,False,none
U103321,S220383,T220383,normal,False,none
U103321,S220384,T220384,normal,False,none
U103321,S220385,T220385,normal,False,none
U103321,S220386,T220386,normal,False,none
U103322,S220387,T220387,normal,False,none
U103322,S220388,T220388,normal,False,none
U103322,S220389,T220389,normal,False,none
U103322,S220390,T220390,normal,False,none
U103322,S220391,T220391,normal,False,none
U103322,S220392,T220392,normal,False,none
U103322,S220393,T220393,normal,False,none
U103322,S220394,T220394,normal,False,none
U103322,S220395,T220395,normal,False,none
U103322,S220396,T220396,normal,False,none
U103322,S220397,T220397,normal,False,none
U103322,S220398,T220398,normal,False,none
U103322,S220399,T220399,normal,False,none
U103322,S220400,T220400,normal,False,none
U103322,S220401,T220401,normal,False,none
U103322,S220402,T220402,normal,False,none
U103322,S220403,T220403,normal,False,none
U103322,S220404,T220404,normal,False,none
U103322,S220405,T220405,normal,False,none
U103322,S220406,T220406,normal,False,none
U103322,S220407,T220407,normal,False,none
U103322,S220408,T220408,normal,False,none
U103322,S220409,T220409,normal,False,none
U103322,S220410,T220410,normal,False,none
U103322,S220411,T220411,normal,False,none
U103322,S220412,T220412,normal,False,none
U103322,S220413,T220413,normal,False,none
U103322,S220414,T220414,normal,False,none
U103322,S220415,T220415,normal,False,none
U103322,S220416,T220416,normal,False,none
U103322,S220417,T220417,normal,False,none
U103322,S220418,T220418,normal,False,none
U103322,S220419,T220419,normal,False,none
U103322,S220420,T220420,normal,False,none
U103322,S220421,T220421,normal,False,none
U103322,S220422,T220422,normal,False,none
U103322,S220423,T220423,normal,False,none
U103322,S220424,T220424,normal,False,none
U103322,S220425,T220425,normal,False,none
U103322,S220426,T220426,normal,False,none
U103322,S220427,T220427,normal,False,none
U103322,S220428,T220428,normal,False,none
U103322,S220429,T220429,normal,False,none
U103322,S220430,T220430,normal,False,none
U103322,S220431,T220431,normal,False,none
U103322,S220432,T220432,normal,False,none
U103322,S220433,T220433,normal,False,none
U103323,S220434,T220434,normal,False,none
U103323,S220435,T220435,normal,False,none
U103323,S220436,T220436,normal,False,none
U103323,S220437,T220437,normal,False,none
U103323,S220438,T220438,normal,False,none
U103323,S220439,T220439,normal,False,none
U103323,S220440,T220440,normal,False,none
U103323,S220441,T220441,normal,False,none
U103323,S220442,T220442,normal,False,none
U103323,S220443,T220443,normal,False,none
U103323,S220444,T220444,normal,False,none
U103323,S220445,T220445,normal,False,none
U103323,S220446,T220446,normal,False,none
U103323,S220447,T220447,normal,False,none
U103323,S220448,T220448,normal,False,none
U103323,S220449,T220449,normal,False,none
U103323,S220450,T220450,normal,False,none
U103323,S220451,T220451,normal,False,none
U103323,S220452,T220452,normal,False,none
U103323,S220453,T220453,normal,False,none
U103323,S220454,T220454,normal,False,none
U103323,S220455,T220455,normal,False,none
U103324,S220456,T220456,normal,False,none
U103324,S220457,T220457,normal,False,none
U103324,S220458,T220458,normal,False,none
U103324,S220459,T220459,normal,False,none
U103324,S220460,T220460,normal,False,none
U103324,S220461,T220461,normal,False,none
U103324,S220462,T220462,normal,False,none
U103324,S220463,T220463,normal,False,none
U103324,S220464,T220464,normal,False,none
U103324,S220465,T220465,normal,False,none
U103324,S220466,T220466,normal,False,none
U103324,S220467,T220467,normal,False,none
U103324,S220468,T220468,normal,False,none
U103324,S220469,T220469,normal,False,none
U103324,S220470,T220470,normal,False,none
U103324,S220471,T220471,normal,False,none
U103324,S220472,T220472,normal,False,none
U103324,S220473,T220473,normal,False,none
U103324,S220474,T220474,normal,False,none
U103324,S220475,T220475,normal,False,none
U103324,S220476,T220476,normal,False,none
U103324,S220477,T220477,normal,False,none
U103324,S220478,T220478,normal,False,none
U103324,S220479,T220479,normal,False,none
U103325,S220480,T220480,normal,False,none
U103325,S220481,T220481,normal,False,none
U103325,S220482,T220482,normal,False,none
U103325,S220483,T220483,normal,False,none
U103325,S220484,T220484,normal,False,none
U103325,S220485,T220485,normal,False,none
U103325,S220486,T220486,normal,False,none
U103325,S220487,T220487,normal,False,none
U103325,S220488,T220488,normal,False,none
U103325,S220489,T220489,normal,False,none
U103325,S220490,T220490,normal,False,none
U103325,S220491,T220491,normal,False,none
U103325,S220492,T220492,normal,False,none
U103325,S220493,T220493,normal,False,none
U103325,S220494,T220494,normal,False,none
U103325,S220495,T220495,normal,False,none
U103325,S220496,T220496,normal,False,none
U103325,S220497,T220497,normal,False,none
U103325,S220498,T220498,normal,False,none
U103325,S220499,T220499,normal,False,none
U103325,S220500,T220500,normal,False,none
U103325,S220501,T220501,normal,False,none
U103325,S220502,T220502,normal,False,none
U103325,S220503,T220503,normal,False,none
U103325,S220504,T220504,normal,False,none
U103325,S220505,T220505,normal,False,none
U103325,S220506,T220506,normal,False,none
U103325,S220507,T220507,normal,False,none
U103325,S220508,T220508,normal,False,none
U103325,S220509,T220509,normal,False,none
U103325,S220510,T220510,normal,False,none
U103325,S220511,T220511,normal,False,none
U103325,S220512,T220512,normal,False,none
U103325,S220513,T220513,normal,False,none
U103325,S220514,T220514,normal,False,none
U103325,S220515,T220515,normal,False,none
U103326,S220516,T220516,normal,False,none
U103326,S220517,T220517,normal,False,none
U103326,S220518,T220518,normal,False,none
U103326,S220519,T220519,normal,False,none
U103326,S220520,T220520,normal,False,none
U103326,S220521,T220521,normal,False,none
U103326,S220522,T220522,normal,False,none
U103326,S220523,T220523,normal,False,shared_device
U103326,S220524,T220524,normal,False,none
U103326,S220525,T220525,normal,False,none
U103326,S220526,T220526,normal,False,none
U103326,S220527,T220527,normal,False,none
U103326,S220528,T220528,normal,False,none
U103326,S220529,T220529,normal,False,none
U103326,S220530,T220530,normal,False,none
U103326,S220531,T220531,normal,False,none
U103326,S220532,T220532,normal,False,none
U103326,S220533,T220533,normal,False,none
U103326,S220534,T220534,normal,False,none
U103326,S220535,T220535,normal,False,none
U103326,S220536,T220536,normal,False,shared_device
U103326,S220537,T220537,normal,False,none
U103326,S220538,T220538,normal,False,none
U103326,S220539,T220539,normal,False,shared_device
U103326,S220540,T220540,normal,False,none
U103326,S220541,T220541,normal,False,shared_device
U103326,S220542,T220542,normal,False,shared_device
U103326,S220543,T220543,normal,False,shared_device
U103327,S220544,T220544,normal,False,none
U103327,S220545,T220545,normal,False,none
U103327,S220546,T220546,normal,False,none
U103327,S220547,T220547,normal,False,none
U103327,S220548,T220548,normal,False,none
U103327,S220549,T220549,normal,False,none
U103327,S220550,T220550,normal,False,none
U103327,S220551,T220551,normal,False,none
U103327,S220552,T220552,normal,False,none
U103327,S220553,T220553,normal,False,none
U103327,S220554,T220554,normal,False,none
U103327,S220555,T220555,normal,False,none
U103327,S220556,T220556,normal,False,none
U103327,S220557,T220557,normal,False,none
U103327,S220558,T220558,normal,False,none
U103327,S220559,T220559,normal,False,none
U103327,S220560,T220560,normal,False,none
U103327,S220561,T220561,normal,False,none
U103327,S220562,T220562,normal,False,none
U103327,S220563,T220563,normal,False,none
U103327,S220564,T220564,normal,False,none
U103327,S220565,T220565,normal,False,none
U103327,S220566,T220566,normal,False,none
U103327,S220567,T220567,normal,False,none
U103327,S220568,T220568,normal,False,none
U103327,S220569,T220569,normal,False,none
U103327,S220570,T220570,normal,False,none
U103327,S220571,T220571,normal,False,none
U103327,S220572,T220572,normal,False,none
U103327,S220573,T220573,normal,False,none
U103327,S220574,T220574,normal,False,none
U103327,S220575,T220575,normal,False,none
U103327,S220576,T220576,normal,False,none
U103327,S220577,T220577,normal,False,none
U103327,S220578,T220578,normal,False,none
U103327,S220579,T220579,normal,False,none
U103327,S220580,T220580,normal,False,none
U103327,S220581,T220581,normal,False,none
U103327,S220582,T220582,normal,False,none
U103327,S220583,T220583,normal,False,none
U103327,S220584,T220584,normal,False,none
U103327,S220585,T220585,normal,False,none
U103327,S220586,T220586,normal,False,none
U103327,S220587,T220587,normal,False,none
U103327,S220588,T220588,normal,False,none
U103327,S220589,T220589,normal,False,none
U103327,S220590,T220590,normal,False,none
U103327,S220591,T220591,normal,False,none
U103327,S220592,T220592,normal,False,none
U103327,S220593,T220593,normal,False,none
U103327,S220594,T220594,normal,False,none
U103327,S220595,T220595,normal,False,none
U103327,S220596,T220596,normal,False,none
U103327,S220597,T220597,normal,False,none
U103327,S220598,T220598,normal,False,none
U103328,S220599,T220599,normal,False,none
U103328,S220600,T220600,normal,False,none
U103328,S220601,T220601,normal,False,none
U103328,S220602,T220602,normal,False,none
U103328,S220603,T220603,normal,False,none
U103328,S220604,T220604,normal,False,none
U103328,S220605,T220605,normal,False,none
U103328,S220606,T220606,normal,False,none
U103328,S220607,T220607,normal,False,none
U103328,S220608,T220608,normal,False,none
U103328,S220609,T220609,normal,False,none
U103328,S220610,T220610,normal,False,none
U103328,S220611,T220611,normal,False,none
U103328,S220612,T220612,normal,False,none
U103328,S220613,T220613,normal,False,none
U103328,S220614,T220614,normal,False,none
U103328,S220615,T220615,normal,False,none
U103328,S220616,T220616,normal,False,none
U103328,S220617,T220617,normal,False,none
U103328,S220618,T220618,normal,False,none
U103328,S220619,T220619,normal,False,none
U103328,S220620,T220620,normal,False,none
U103328,S220621,T220621,normal,False,none
U103328,S220622,T220622,normal,False,none
U103328,S220623,T220623,normal,False,none
U103328,S220624,T220624,normal,False,none
U103328,S220625,T220625,normal,False,none
U103328,S220626,T220626,normal,False,none
U103328,S220627,T220627,normal,False,none
U103328,S220628,T220628,normal,False,none
U103328,S220629,T220629,normal,False,none
U103328,S220630,T220630,normal,False,none
U103328,S220631,T220631,normal,False,none
U103328,S220632,T220632,normal,False,none
U103328,S220633,T220633,normal,False,none
U103328,S220634,T220634,normal,False,none
U103328,S220635,T220635,normal,False,none
U103328,S220636,T220636,normal,False,none
U103328,S220637,T220637,normal,False,none
U103328,S220638,T220638,normal,False,none
U103328,S220639,T220639,normal,False,none
U103328,S220640,T220640,normal,False,none
U103328,S220641,T220641,normal,False,none
U103328,S220642,T220642,normal,False,none
U103328,S220643,T220643,normal,False,none
U103328,S220644,T220644,normal,False,none
U103328,S220645,T220645,normal,False,none
U103328,S220646,T220646,normal,False,none
U103328,S220647,T220647,normal,False,none
U103329,S220648,T220648,normal,False,none
U103329,S220649,T220649,normal,False,none
U103329,S220650,T220650,normal,False,none
U103329,S220651,T220651,normal,False,none
U103329,S220652,T220652,normal,False,none
U103329,S220653,T220653,normal,False,none
U103329,S220654,T220654,normal,False,none
U103329,S220655,T220655,normal,False,none
U103329,S220656,T220656,normal,False,none
U103329,S220657,T220657,normal,False,none
U103329,S220658,T220658,normal,False,none
U103329,S220659,T220659,normal,False,none
U103329,S220660,T220660,normal,False,none
U103329,S220661,T220661,normal,False,none
U103329,S220662,T220662,normal,False,none
U103329,S220663,T220663,normal,False,none
U103329,S220664,T220664,normal,False,none
U103329,S220665,T220665,normal,False,none
U103329,S220666,T220666,normal,False,none
U103329,S220667,T220667,normal,False,none
U103329,S220668,T220668,normal,False,none
U103329,S220669,T220669,normal,False,none
U103329,S220670,T220670,normal,False,none
U103329,S220671,T220671,normal,False,none
U103329,S220672,T220672,normal,False,none
U103329,S220673,T220673,normal,False,none
U103329,S220674,T220674,normal,False,none
U103329,S220675,T220675,normal,False,none
U103329,S220676,T220676,normal,False,none
U103329,S220677,T220677,normal,False,none
U103329,S220678,T220678,normal,False,none
U103329,S220679,T220679,normal,False,none
U103329,S220680,T220680,normal,False,none
U103329,S220681,T220681,normal,False,none
U103329,S220682,T220682,normal,False,none
U103329,S220683,T220683,normal,False,none
U103329,S220684,T220684,normal,False,none
U103329,S220685,T220685,normal,False,none
U103329,S220686,T220686,normal,False,none
U103329,S220687,T220687,normal,False,none
U103329,S220688,T220688,normal,False,none
U103329,S220689,T220689,normal,False,none
U103329,S220690,T220690,normal,False,none
U103329,S220691,T220691,normal,False,none
U103329,S220692,T220692,normal,False,none
U103329,S220693,T220693,normal,False,none
U103329,S220694,T220694,normal,False,none
U103329,S220695,T220695,normal,False,none
U103329,S220696,T220696,normal,False,none
U103329,S220697,T220697,normal,False,none
U103329,S220698,T220698,normal,False,none
U103329,S220699,T220699,normal,False,none
U103329,S220700,T220700,normal,False,none
U103329,S220701,T220701,normal,False,none
U103329,S220702,T220702,normal,False,none
U103329,S220703,T220703,normal,False,none
U103329,S220704,T220704,normal,False,none
U103330,S220705,T220705,normal,False,none
U103330,S220706,T220706,normal,False,none
U103330,S220707,T220707,normal,False,none
U103330,S220708,T220708,normal,False,none
U103330,S220709,T220709,normal,False,none
U103330,S220710,T220710,normal,False,none
U103330,S220711,T220711,normal,False,none
U103330,S220712,T220712,normal,False,none
U103330,S220713,T220713,normal,False,none
U103330,S220714,T220714,normal,False,none
U103330,S220715,T220715,normal,False,none
U103330,S220716,T220716,normal,False,none
U103330,S220717,T220717,normal,False,none
U103330,S220718,T220718,normal,False,none
U103330,S220719,T220719,normal,False,none
U103330,S220720,T220720,normal,False,none
U103330,S220721,T220721,normal,False,none
U103330,S220722,T220722,normal,False,none
U103330,S220723,T220723,normal,False,none
U103330,S220724,T220724,normal,False,none
